job_id,industry_sector,job_title,required_skills,minimum_experience_years,education_level,market_demand_score,location,formatted_work_type,formatted_experience_level,avg_salary,is_salary_confidential,remote_allowed
3753087426,Sales & Retail,Shipping Clerk,"['education', 'manufacturing', 'teamwork', 'safety', 'sap', 'compliance', 'leadership', 'time management', 'communication', 'excel']",1,High School / Diploma,2.31,"Michigan City, IN",Contract,Entry level,,1,
3757479145,Sales & Retail,Shipping Clerk,"['education', 'healthcare', 'operations', 'food safety']",1,High School / Diploma,2.31,"Mount Sterling, KY",Full-time,Entry level,,1,
3698001172,Operations & Supply Chain,Shipping Coordination Manager,"['attention to detail', 'research', 'customer service', 'recruitment', 'supply chain', 'operations', 'computer vision', 'compliance']",3,High School / Diploma,1.0,"Newark, CA",Full-time,Mid-Senior level,6458.33,0,
3693049933,Operations & Supply Chain,Shipping Coordinator,"['data entry', 'manufacturing', 'food safety', 'operations', 'safety', 'erp', 'compliance', 'leadership', 'communication', 'problem solving']",2,High School / Diploma,1.58,"Jeffersonville, IN",Full-time,Entry level,,1,
3749345837,Operations & Supply Chain,Shipping Coordinator,"['customer service', 'operations', 'communication', 'time management', 'excel']",1,Bachelor's,1.58,"Los Angeles, CA",Part-time,,,1,
3749342877,Operations & Supply Chain,Shipping Manager,"['manufacturing', 'lean manufacturing', 'safety', 'compliance', 'leadership', 'communication', 'excel']",5,High School / Diploma,1.58,"Raleigh, NC",Full-time,Mid-Senior level,,1,
3756909062,Operations & Supply Chain,Shipping Manager,"['communication', 'adaptability', 'teamwork', 'problem solving']",0,Bachelor's,1.58,"Fort Myers, FL",Full-time,,,1,
3701372936,Operations & Supply Chain,Shipping Packer,"['excel', 'data entry', 'safety', 'powerpoint']",1,High School / Diploma,1.0,"Mayport, Florida, United States",Full-time,Entry level,,1,
3701317307,Operations & Supply Chain,Shipping Receiving Teller,"['safety', 'supply chain']",1,Bachelor's,1.0,"Dedham, MA",Full-time,Entry level,,1,
3757730963,Operations & Supply Chain,Shipping Specialist,"['strategy', 'education', 'manufacturing', 'recruitment', 'data entry', 'procurement', 'customer service', 'operations', 'erp', 'safety', 'communication', 'inventory management']",1,Master's,1.58,"Indianapolis, IN",Full-time,Associate,5658.33,0,
3756904592,Operations & Supply Chain,Shipping Specialist,"['attention to detail', 'communication', 'healthcare']",2,High School / Diploma,1.58,"Lehi, UT",Full-time,Entry level,,1,
3755596234,Operations & Supply Chain,Shipping Supervisor,"['education', 'customer service', 'communication', 'social media', 'excel']",5,Master's,1.0,"Garland, TX",Full-time,Mid-Senior level,,1,
3693044503,Engineering,Shipyard Estimator Administrator,"['logistics', 'operations', 'project management', 'problem solving', 'negotiation', 'strategic planning']",2,Bachelor's,1.0,San Francisco Bay Area,Full-time,Mid-Senior level,,1,1.0
3699067904,Other,Shop Foreman,"['communication', 'safety', 'recruitment', 'troubleshooting']",2,Bachelor's,1.0,"Fairburn, GA",Full-time,Associate,,1,
3709768377,"Construction, Facilities & Trades",Shop Technician,"['engineering design', 'problem solving', 'safety', 'troubleshooting']",0,Bachelor's,1.0,"Murray, UT",Full-time,,,1,
3757757142,"Construction, Facilities & Trades",Shop Welder,"['safety', 'operations', 'troubleshooting']",1,Bachelor's,1.0,"Northwood, OH",Full-time,Entry level,,1,
3757499736,Technology & IT,Shopify Developer,"['html', 'seo', 'erp', 'css', 'google ads']",4,Bachelor's,1.0,United States,Full-time,Mid-Senior level,10000.0,0,1.0
3757488815,Project & Product Management,Showroom Operations,"['erp', 'customer service', 'operations']",0,Bachelor's,1.0,New York City Metropolitan Area,Full-time,,,1,
3748848714,Admin & Clerical,Showroom Receptionist Service Rep,"['multitasking', 'customer service']",1,High School / Diploma,1.0,"Allen Park, MI",Full-time,,5460.0,0,
3757737621,Other,Shredding Specialist,"['education', 'manufacturing', 'operations', 'safety', 'healthcare']",1,High School / Diploma,1.0,"Chantilly, VA",Full-time,Mid-Senior level,,1,
3756150441,Transportation & Aviation,Shuttle Driver,"['attention to detail', 'customer service', 'operations', 'safety', 'healthcare', 'communication', 'troubleshooting']",5,Bachelor's,1.0,"San Ramon, CA",Full-time,Associate,3900.0,0,
3756926164,Transportation & Aviation,Shuttle Driver Dot,"['education', 'safety', 'c', 'operations']",1,Bachelor's,1.0,"Portland, OR",Full-time,Entry level,4333.33,0,
3757737360,Transportation & Aviation,Shuttle Driver Pdot,"['safety', 'education', 'operations']",1,Bachelor's,1.0,"El Paso, TX",Full-time,Entry level,2036.67,0,
3693072139,Engineering,Sic Process Engineer,"['education', 'manufacturing', 'operations', 'lean manufacturing', 'leadership', 'communication', 'r', 'problem solving']",0,PhD,1.0,"Hillsboro, OR",Full-time,,,1,
3755595218,Other,Sigint Systems Administrator,"['logistics', 'compliance']",5,Bachelor's,1.0,"Hampton, VA",Full-time,Mid-Senior level,,1,
3757913512,Engineering,Sigint Systems Engineer,"['devops', 'education', 'operations']",5,PhD,1.0,"Chantilly, VA",Full-time,Mid-Senior level,,1,
3749349952,Other,Sign Installer Helper,"['teamwork', 'safety', 'communication', 'problem solving', 'troubleshooting']",1,Bachelor's,1.0,"Humble, TX",Full-time,Entry level,3640.0,0,
3757486192,Other,Sign Production Supervisor,"['customer service', 'procurement', 'safety', 'leadership', 'project management']",5,Bachelor's,1.0,"Los Angeles, CA",Full-time,,,1,
3757728991,Science & Research,Signal Processing Researcher,"['mathematics', 'research', 'artificial intelligence', 'compliance', 'leadership', 'communication', 'python', 'matlab', 'analytical', 'machine learning']",5,PhD,1.58,"Arlington, VA",Full-time,Mid-Senior level,,1,
3757735007,Science & Research,Signal Processing Researcher,"['mathematics', 'research', 'artificial intelligence', 'compliance', 'leadership', 'communication', 'python', 'matlab', 'analytical', 'machine learning']",5,PhD,1.58,"Woburn, MA",Full-time,Mid-Senior level,,1,
3693069061,Other,Signals,"['mathematics', 'supply chain', 'c', 'operations', 'safety', 'communication', 'critical thinking']",18,High School / Diploma,1.0,"Memphis, TN",Internship,Internship,,1,
3757765689,Sales & Retail,Signature Inside Sales Associate,"['attention to detail', 'operations', 'salesforce', 'leadership', 'crm', 'communication', 'problem solving', 'presentation skills', 'analytical', 'technical support']",3,Bachelor's,1.0,"Austin, TX",Full-time,,8560.42,0,
3694139469,Engineering,Silicon Validation Engineer,"['communication', 'python', 'c']",7,Bachelor's,1.0,"San Jose, CA",Full-time,Associate,17500.0,0,
3693043870,Engineering,Simulation Engineer,"['artificial intelligence', 'c']",1,Bachelor's,1.0,United States,Full-time,,9375.0,0,1.0
3749348380,Engineering,Simulation Integration Engineer,"['python', 'matlab', 'c', 'agriculture']",5,Bachelor's,1.58,"Moline, IL",Full-time,Mid-Senior level,,1,
3755577510,Engineering,Simulation Integration Engineer,"['python', 'matlab', 'c']",0,Bachelor's,1.58,"Moline, IL",Full-time,,,1,
3757909188,Business Strategy & Consulting,Simulia Industry Process Consultant,"['communication', 'presentation skills', 'problem solving']",2,Master's,1.0,"Waltham, MA",Full-time,Internship,10625.0,0,
3749364648,Other,Sir Administrator,"['education', 'manufacturing', 'recruitment', 'logistics', 'compliance', 'leadership', 'communication', 'analytical']",1,High School / Diploma,1.0,"Greensboro, NC",Full-time,Mid-Senior level,,1,
3754500845,Operations & Supply Chain,Sit Down Forklift Operator,"['supply chain', 'logistics', 'operations', 'healthcare', 'compliance', 'talent acquisition']",1,High School / Diploma,1.0,"Country Club Hills, IL",Full-time,Entry level,,1,
3749356529,Other,Site,"['logistics', 'education', 'excel', 'operations']",5,High School / Diploma,1.0,"Charter Oak, CA",Full-time,Mid-Senior level,,1,
3701310438,Other,Site Agent,"['strategy', 'recruitment', 'oracle', 'supply chain', 'safety', 'compliance', 'communication', 'leadership', 'r', 'project management', 'excel']",1,Bachelor's,1.0,"North Township, IN",Full-time,Entry level,,1,
3697340789,Engineering,Site Civil Engineer,"['attention to detail', 'accounts receivable', 'communication', 'project management', 'civil engineering', 'autocad', 'analytical']",5,Bachelor's,1.58,"New York, NY",Full-time,Mid-Senior level,9166.67,0,
3693053487,Engineering,Site Civil Engineer,"['project management', 'civil engineering']",4,Bachelor's,1.58,"Phoenix, AZ",Full-time,Mid-Senior level,9100.0,0,
3693045762,"Construction, Facilities & Trades",Site Construction Manager,"['strategy', 'education', 'manufacturing', 'customer service', 'procurement', 'teamwork', 'construction management', 'safety', 'communication', 'project management', 'problem solving', 'excel', 'analytical', 'negotiation']",5,Bachelor's,1.58,"Waukegan, IL",Full-time,Mid-Senior level,,1,1.0
3693050572,"Construction, Facilities & Trades",Site Construction Manager,"['strategy', 'education', 'manufacturing', 'customer service', 'procurement', 'teamwork', 'construction management', 'safety', 'communication', 'project management', 'problem solving', 'excel', 'analytical', 'negotiation']",5,Bachelor's,1.58,"Waukegan, IL",Full-time,Mid-Senior level,,1,1.0
3755172580,Sales & Retail,Site Construction Material Sales,"['attention to detail', 'research', 'education', 'accounting', 'communication', 'project management', 'excel', 'technical support']",3,Bachelor's,1.0,"Nashville, TN",Full-time,,6666.67,0,
3757721433,Finance & Accounting,Site Controller,"['supply chain', 'operations', 'sap', 'compliance', 'leadership', 'accounting', 'communication', 'powerpoint', 'power bi', 'excel', 'mentoring', 'analytical']",5,Bachelor's,1.0,"Seneca, SC",Full-time,Mid-Senior level,,1,
3690418699,Other,Site Foreman,"['teamwork', 'operations', 'construction management', 'quality control', 'safety', 'project management']",2,Bachelor's,1.0,"Middleton, MA",Full-time,,,1,
3694108767,Other,Site Manager,"['customer service', 'budgeting', 'operations', 'safety', 'compliance', 'communication', 'excel']",5,Bachelor's,2.31,"Asheville, NC",Full-time,Mid-Senior level,,1,
3701362508,Other,Site Manager,"['logistics', 'operations', 'healthcare', 'excel', 'analytical']",1,Bachelor's,2.31,"Atlanta, GA",Full-time,Mid-Senior level,6041.67,0,
3749392166,Other,Site Manager,"['engineering design', 'education', 'construction management', 'safety', 'compliance', 'leadership', 'project management', 'excel']",5,High School / Diploma,2.31,"Georgia, United States",Full-time,Mid-Senior level,,1,
3757483769,Other,Site Manager,"['education', 'adaptability', 'communication', 'aviation', 'leadership', 'project management']",8,Associate's,2.31,"Millville, NJ",Full-time,Mid-Senior level,,1,
3701368595,Other,Site Manager Transmission,"['attention to detail', 'education', 'teamwork', 'procurement', 'construction management', 'safety', 'compliance', 'leadership', 'communication']",3,Bachelor's,1.0,"Rio Rancho, NM",Full-time,Mid-Senior level,8541.67,0,
3693051377,Other,Site Merchandising Specialist,"['adaptability', 'teamwork', 'operations', 'communication', 'problem solving']",5,Bachelor's,1.0,"Bentonville, AR",Contract,Mid-Senior level,3293.33,0,
3693599256,Operations & Supply Chain,Site Procurement Manager,"['vendor management', 'strategy', 'supply chain', 'procurement', 'operations', 'tableau', 'inventory management', 'leadership', 'accounting', 'excel', 'performance management']",5,Bachelor's,2.31,"San Bernardino, CA",Full-time,Mid-Senior level,7020.83,0,
3693070357,Operations & Supply Chain,Site Procurement Manager,"['vendor management', 'strategy', 'supply chain', 'procurement', 'operations', 'tableau', 'inventory management', 'leadership', 'accounting', 'excel', 'performance management']",5,Bachelor's,2.31,"Tallahassee, FL",Full-time,Mid-Senior level,,1,
3693070360,Operations & Supply Chain,Site Procurement Manager,"['vendor management', 'strategy', 'supply chain', 'procurement', 'operations', 'tableau', 'inventory management', 'leadership', 'accounting', 'excel', 'performance management']",5,Bachelor's,2.31,"Kenosha, WI",Full-time,Mid-Senior level,,1,
3693072165,Operations & Supply Chain,Site Procurement Manager,"['vendor management', 'strategy', 'supply chain', 'procurement', 'operations', 'tableau', 'inventory management', 'leadership', 'accounting', 'excel', 'performance management']",5,Bachelor's,2.31,"Mount Juliet, TN",Full-time,Mid-Senior level,,1,
3697375856,Project & Product Management,Site Project Engineer,"['attention to detail', 'construction management', 'project management', 'civil engineering']",2,Bachelor's,1.0,"Ironwood, MI",Full-time,Entry level,7500.0,0,
3756111155,Real Estate & Property,Site Property Manager,"['vendor management', 'customer service', 'operations', 'safety', 'healthcare', 'compliance', 'communication', 'project management']",5,Bachelor's,1.0,"New York, NY",Full-time,Mid-Senior level,,1,
3699081842,Engineering,Site Reliability Engineer,"['aws', 'education', 'azure', 'auditing', 'python', 'statistics', 'shell', 'troubleshooting', 'linux', 'sql']",5,Master's,3.78,"Olathe, KS",Full-time,,,1,
3699081840,Engineering,Site Reliability Engineer,"['aws', 'education', 'azure', 'auditing', 'python', 'statistics', 'shell', 'troubleshooting', 'linux', 'sql']",5,Master's,3.78,"Phoenix, AZ",Full-time,,,1,
3757704361,Engineering,Site Reliability Engineer,"['bash', 'aws', 'ci/cd', 'terraform', 'supply chain', 'operations', 'azure', 'auditing', 'python', 'devops']",2,Bachelor's,3.78,United States,Full-time,Associate,17333.33,0,1.0
3699084394,Engineering,Site Reliability Engineer,"['aws', 'education', 'azure', 'auditing', 'python', 'statistics', 'shell', 'troubleshooting', 'linux', 'sql']",5,Master's,3.78,"Caledonia, MI",Full-time,,,1,
3693046445,Engineering,Site Reliability Engineer,"['aws', 'docker', 'education', 'elasticsearch', 'kafka', 'python']",5,Bachelor's,3.78,"Chicago, IL",Full-time,Mid-Senior level,15479.17,0,
3748834909,Engineering,Site Reliability Engineer,"['aws', 'strategy', 'docker', 'artificial intelligence', 'terraform', 'golang', 'triage', 'operations', 'kubernetes', 'healthcare', 'compliance', 'machine learning']",0,Bachelor's,3.78,"Austin, TX",Full-time,,12250.0,0,
3693069179,Engineering,Site Reliability Engineer,"['java', 'python', 'ci/cd', 'aws']",5,Bachelor's,3.78,"Kissimmee, FL",Contract,Mid-Senior level,14300.0,0,1.0
3757730735,Engineering,Site Reliability Engineer,"['aws', 'ci/cd', 'supply chain', 'kubernetes', 'sap', 'java', 'communication', 'troubleshooting', 'linux', 'jenkins']",5,Bachelor's,3.78,"Long Beach, CA",Full-time,Mid-Senior level,11875.0,0,
3693072015,Engineering,Site Reliability Engineer,"['gcp', 'terraform', 'kubernetes', 'communication', 'leadership', 'devops']",5,Master's,3.78,"Chantilly, VA",Contract,Mid-Senior level,,1,
3693047643,Engineering,Site Reliability Engineer,"['strategy', 'operations', 'python', 'shell', 'troubleshooting']",5,Bachelor's,3.78,"Atlanta, GA",Contract,Mid-Senior level,,1,
3699082398,Engineering,Site Reliability Engineer,"['aws', 'education', 'azure', 'auditing', 'python', 'statistics', 'shell', 'troubleshooting', 'linux', 'sql']",5,Master's,3.78,"Los Angeles, CA",Full-time,,,1,
3693051095,Engineering,Site Reliability Engineer,"['aws', 'docker', 'education', 'elasticsearch', 'kafka', 'python']",5,Bachelor's,3.78,New York City Metropolitan Area,Full-time,Mid-Senior level,15479.17,0,
3757726227,Engineering,Site Reliability Engineer,"['aws', 'gcp', 'terraform', 'kubernetes', 'azure', 'ruby', 'communication', 'python', 'linux', 'devops', 'critical thinking']",1,Bachelor's,3.78,"California, United States",Full-time,Entry level,10833.33,0,
3755568876,Engineering,Site Reliability Engineering Manager,"['aws', 'engineering design', 'safety', 'problem solving', 'troubleshooting']",10,Bachelor's,1.0,"Denver, CO",Contract,Mid-Senior level,12133.33,0,
3756108920,Other,Site Reliability Systems Administrator,"['education', 'teamwork', 'leadership', 'communication', 'troubleshooting', 'mentoring', 'analytical']",3,Associate's,1.0,"Alexandria, VA",Full-time,,7975.0,0,
3757701927,Customer Service,Site Representative,"['teamwork', 'construction management', 'safety', 'compliance', 'communication', 'project management', 'excel']",1,Master's,1.0,"Boston, MA",Full-time,Entry level,,1,
3757458583,Security & Public Safety,Site Safety Manager,"['safety', 'operations']",7,Bachelor's,1.58,"Boston, MA",Full-time,Mid-Senior level,,1,
3757487195,Security & Public Safety,Site Safety Manager,"['communication', 'safety', 'operations', 'compliance']",0,Bachelor's,1.58,"Boston, MA",Full-time,,,1,
3749903344,Customer Service,Site Service Representative,"['customer service', 'sales strategy', 'operations', 'safety', 'inventory management', 'technical support']",3,High School / Diploma,1.0,"Waco, TX",Full-time,Entry level,,1,
3749358377,Sales & Retail,Site Shipping Clerk,"['hospitality', 'powerpoint', 'customer service', 'excel']",1,High School / Diploma,1.0,"Minneapolis, MN",Contract,Entry level,3206.67,0,
3756162624,Other,Site Specialist,"['strategy', 'operations', 'healthcare', 'clinical research', 'compliance', 'leadership', 'project management', 'portfolio management', 'mentoring', 'negotiation']",4,Bachelor's,1.0,United States,Full-time,Entry level,,1,1.0
3693054380,Other,Site Superintendent,"['quality control', 'safety']",10,Bachelor's,1.58,"Independence, MO",Full-time,Mid-Senior level,10833.33,0,
3693042885,Other,Site Superintendent,"['communication', 'quality control', 'safety', 'time management']",0,Master's,1.58,"Central, NC",Full-time,,7291.67,0,
3693048269,Other,Site Supervisor,"['attention to detail', 'quality control', 'construction management', 'safety', 'compliance', 'leadership', 'communication']",10,Bachelor's,2.31,"Tampa, FL",Full-time,,11250.0,0,
3755589130,Other,Site Supervisor,"['adaptability', 'teamwork', 'construction management', 'communication', 'problem solving']",0,Bachelor's,2.31,"De Witt, IA",Full-time,,,1,
3701369580,Other,Site Supervisor,"['cpr', 'research', 'education', 'customer service', 'recruitment', 'operations', 'erp', 'safety', 'communication', 'powerpoint', 'excel', 'mentoring', 'account management']",5,High School / Diploma,2.31,"Chandler, AZ",Full-time,Mid-Senior level,,1,
3756924285,Other,Site Supervisor,"['cpr', 'operations', 'communication', 'leadership', 'excel', 'mentoring']",5,Bachelor's,2.31,"California, United States",Full-time,Mid-Senior level,,1,
3693044828,Technology & IT,Sitecore Developer,"['ci/cd', 'c', 'html', 'typescript', 'react', 'sql', 'azure', 'css', 'javascript', 'negotiation']",0,Bachelor's,1.0,"Dallas, TX",Contract,,,1,
3694161241,Security & Public Safety,Siu Investigator,"['education', 'recruitment', 'teamwork', 'operations', 'compliance', 'leadership', 'communication', 'excel', 'mentoring']",4,Bachelor's,1.58,"Queens, NY",Full-time,Mid-Senior level,5460.0,0,
3694157753,Security & Public Safety,Siu Investigator,"['education', 'recruitment', 'teamwork', 'operations', 'compliance', 'leadership', 'communication', 'excel', 'mentoring']",4,Bachelor's,1.58,"Bronx, NY",Full-time,Mid-Senior level,5460.0,0,
3756111574,Other,Skid Steer Operator,"['safety', 'education']",1,Bachelor's,1.0,"Duncan, SC",Full-time,Entry level,,1,
3699077913,Other,Skilled Fire Alarm Installer,"['safety', 'customer service', 'troubleshooting']",3,High School / Diploma,1.0,"Nashville, TN",Full-time,Entry level,,1,
3757472026,Other,Skilled Trade,"['strategy', 'safety', 'education']",2,High School / Diploma,1.0,"Nashville, TN",Full-time,Associate,,1,
3699084294,Other,Skirt Upholsterer,"['manufacturing', 'operations']",1,Bachelor's,1.0,"Maiden, NC",Full-time,Entry level,,1,
3757918069,Other,Sleep,"['education', 'operations', 'safety', 'social media', 'communication', 'leadership']",20,Bachelor's,1.99,"Encinitas, CA",Full-time,Mid-Senior level,7250.0,0,
3757915601,Other,Sleep,"['education', 'operations', 'safety', 'social media', 'communication', 'leadership']",20,Bachelor's,1.99,"Oceanside, CA",Full-time,Mid-Senior level,7250.0,0,
3757736491,Other,Sleep,"['education', 'operations', 'safety', 'social media', 'communication', 'leadership']",20,Bachelor's,1.99,"Tuscaloosa, AL",Full-time,Mid-Senior level,6250.0,0,
3755592297,"Construction, Facilities & Trades",Sleep Technician,"['customer service', 'healthcare', 'patient care']",2,High School / Diploma,1.0,"Sterling, IL",Full-time,Entry level,,1,
3693586623,Other,Sleep Technologist,"['education', 'bls', 'healthcare']",5,High School / Diploma,1.0,"Aurora, CO",Full-time,Mid-Senior level,,1,
3746710256,Healthcare & Medical,Slh Charge Nurse,"['acls', 'education', 'patient care', 'teaching', 'bls', 'communication', 'nursing']",5,Bachelor's,1.0,"San Leandro, CA",Full-time,Mid-Senior level,,1,
3756101865,Other,Slitter,"['data entry', 'manufacturing', 'safety', 'sap', 'troubleshooting']",0,Bachelor's,1.0,"Stony Point, NC",Full-time,,,1,
3757702625,Other,Slot Supervisor,"['education', 'customer service', 'compliance']",20,High School / Diploma,1.0,"Sparks, NV",Full-time,Associate,,1,
3756100658,Other,Small Animal Veterinarian,"['communication', 'adaptability', 'teamwork', 'problem solving']",5,Bachelor's,1.0,"Gold Canyon, AZ",Part-time,Mid-Senior level,11250.0,0,
3756107901,Other,Small Business Bank Relationship Manager,"['education', 'compliance', 'leadership', 'communication', 'portfolio management', 'wealth management', 'talent acquisition']",5,Bachelor's,1.0,"Morganfield, KY",Full-time,Mid-Senior level,,1,
3749361281,Other,Small Engine Repairer,"['research', 'safety', 'education']",1,Bachelor's,1.0,"Fort Worth, TX",Part-time,Entry level,,1,
3693587073,Sales & Retail,Small Parcel Clerk,"['r', 'education', 'robotics', 'teamwork']",1,High School / Diploma,1.0,"Portland, TN",Full-time,Entry level,,1,
3755590527,Other,Smart Constructions Administrator,"['construction management', 'technical support', 'operations']",1,Bachelor's,1.0,"Houston, TX",Full-time,Entry level,10416.67,0,
3757768488,Other,Sme For Install,"['html', 'analytical', 'javascript', 'operations']",6,Bachelor's,1.0,"Temple, GA",Contract,Mid-Senior level,,1,1.0
3749359362,"Construction, Facilities & Trades",Smelter Diagnostic Mechanic,"['education', 'safety']",1,High School / Diploma,1.0,"Claypool, AZ",Full-time,Entry level,,1,
3756798021,Engineering,Sms Noc Engineer,"['engineering design', 'problem solving', 'safety', 'troubleshooting']",3,Bachelor's,1.0,"Miami, FL",Full-time,,,1,1.0
3697392595,Other,Smts,"['communication', 'education', 'recruitment', 'healthcare']",0,Master's,1.0,"Folsom, CA",Full-time,,18916.67,0,
3757912896,Other,Snack Bar Attendant,"['safety', 'customer service']",1,Bachelor's,1.0,"Cathedral City, CA",Full-time,Entry level,,1,
3757447957,Customer Service,Snap Outreach Representative,"['attention to detail', 'data entry', 'problem solving', 'communication']",5,Bachelor's,1.0,"Bloomfield, CT",Full-time,Associate,,1,
3701369267,Other,Snf,"['education', 'patient care', 'teaching', 'healthcare', 'bls', 'compliance', 'communication', 'nursing']",1,Bachelor's,2.31,"La Mesa, CA",Full-time,Entry level,,1,
3701370228,Other,Snf,"['education', 'patient care', 'teaching', 'healthcare', 'bls', 'compliance', 'communication', 'nursing']",1,Bachelor's,2.31,"La Mesa, CA",Full-time,Entry level,,1,
3701369723,Other,Snf,"['education', 'patient care', 'teaching', 'healthcare', 'bls', 'compliance', 'communication', 'nursing']",1,Bachelor's,2.31,"La Mesa, CA",Full-time,Entry level,,1,
3701370259,Other,Snf,"['education', 'patient care', 'teaching', 'healthcare', 'bls', 'compliance', 'communication', 'nursing']",1,Bachelor's,2.31,"La Mesa, CA",Full-time,Entry level,,1,
3755581696,Admin & Clerical,Snowflake Admin,"['communication', 'c']",5,Bachelor's,1.0,"Plano, TX",Contract,,,1,
3693050268,Engineering,Snowflake Architect,"['aws', 'ci/cd', 'airflow', 'operations', 'data warehouse', 'leadership', 'python', 'sql']",8,Bachelor's,2.31,"Seattle, WA",Full-time,Director,,1,
3699092472,Engineering,Snowflake Architect,"['aws', 'gcp', 'terraform', 'c', 'azure', 'java', 'leadership', 'python', 'communication', 'problem solving', 'mongodb', 'jenkins']",0,Bachelor's,2.31,"Silicon Valley, CA",Contract,,,1,
3756133255,Engineering,Snowflake Architect,"['ci/cd', 'education', 'communication', 'devops', 'sql']",5,Bachelor's,2.31,"Dallas, TX",Full-time,Mid-Senior level,,1,
3693045745,Engineering,Snowflake Architect,"['aws', 'gcp', 'mentoring', 'azure', 'compliance', 'leadership', 'communication', 'devops', 'analytical', 'sql']",0,Bachelor's,2.31,"New York, NY",Full-time,,,1,
3694117113,Technology & IT,Snowflake Developer,"['research', 'oracle', 'data warehouse', 'communication', 'scrum', 'python', 'devops', 'machine learning', 'sql']",5,Bachelor's,1.58,United States,Full-time,Entry level,,1,1.0
3701197918,Technology & IT,Snowflake Developer,"['oracle', 'azure', 'communication', 'python', 'sql', 'databricks']",5,Bachelor's,1.58,"Quincy, MA",Full-time,Mid-Senior level,,1,
3757493767,Other,Snp Assistant Manager,"['education', 'food safety', 'safety', 'agriculture', 'communication', 'leadership', 'inventory management', 'compliance']",0,High School / Diploma,1.0,"Gwinnett County, GA",Part-time,,,1,
3757479497,Other,Soc Analyst,"['aws', 'gcp', 'operations', 'triage', 'azure', 'leadership', 'communication']",5,Bachelor's,1.58,"Orlando, FL",Full-time,Mid-Senior level,8958.33,0,1.0
3693584736,Other,Soc Analyst,"['data analysis', 'agile methodology', 'problem solving', 'analytical', 'sql']",5,Master's,1.58,"Houston, TX",Contract,Mid-Senior level,,1,
3694107188,Engineering,Soc Design Verification Engineer,"['python', 'perl', 'shell']",0,Bachelor's,1.0,San Francisco Bay Area,Full-time,,,1,
3756111101,Other,Soc Manager,"['onboarding', 'leadership']",0,Bachelor's,1.0,"Auburn Hills, MI",Contract,,,1,
3697385942,Engineering,Soc Product Engineer,"['education', 'manufacturing', 'supply chain', 'operations', 'python']",4,Master's,1.0,"Sunnyvale, CA",Full-time,,15250.0,0,
3694121593,Security & Public Safety,Soc Security Analyst,"['aws', 'customer service', 'operations', 'triage', 'communication', 'leadership', 'critical thinking', 'mentoring', 'technical support']",1,Bachelor's,1.0,"Herndon, VA",Full-time,Mid-Senior level,,1,
3693043626,Other,Social Caseworker,"['communication', 'safety', 'education']",20,Master's,1.0,"Broomfield, CO",Full-time,,4818.67,0,
3757771611,Food & Hospitality,Social Catering Manager,"['research', 'education', 'operations', 'leadership', 'crm', 'hospitality', 'event planning']",2,High School / Diploma,1.0,"Lebanon, TN",Full-time,,,1,
3753065465,Marketing & PR,Social Content Analyst,"['research', 'social media', 'public relations', 'communication', 'leadership', 'problem solving']",3,Bachelor's,1.0,"Los Angeles, CA",Full-time,Associate,5562.5,0,
3693069270,Marketing & PR,Social Media Ad Creator,"['social media', 'public relations', 'communication', 'media relations', 'copywriting']",0,Bachelor's,1.0,"Pasadena, CA",Full-time,,4166.67,0,
3748836533,Marketing & PR,Social Media Community Coordinator,"['social media', 'communication']",0,Bachelor's,1.0,United States,Part-time,,2600.0,0,1.0
3700553806,Marketing & PR,Social Media Content Creator,"['social media', 'video editing', 'copywriting', 'communication']",2,Bachelor's,1.0,United States,Contract,,,1,1.0
3757736789,Marketing & PR,Social Media Content Specialist,"['social media', 'communication', 'attention to detail']",1,Bachelor's,1.0,"Portland, OR",Full-time,Entry level,,1,
3757746037,Marketing & PR,Social Media Content Writer,"['social media', 'strategy', 'seo']",2,Bachelor's,1.0,United States,Contract,Associate,,1,1.0
3693048986,Marketing & PR,Social Media Coordinator,"['strategy', 'education', 'customer service', 'adaptability', 'google analytics', 'social media', 'communication', 'leadership', 'time management']",1,Bachelor's,2.31,"Irvine, CA",Full-time,,3750.0,0,
3749346412,Marketing & PR,Social Media Coordinator,"['social media', 'video editing', 'communication', 'graphic design']",0,Bachelor's,2.31,"Miami, FL",Full-time,,,1,1.0
3699057610,Marketing & PR,Social Media Coordinator,"['strategy', 'video editing', 'education', 'social media', 'communication', 'graphic design']",3,Bachelor's,2.31,"Fairfax, VA",Contract,Entry level,5286.67,0,
3756113231,Marketing & PR,Social Media Coordinator,"['attention to detail', 'strategy', 'video editing', 'seo', 'photoshop', 'social media', 'communication', 'graphic design', 'premiere pro']",2,Bachelor's,2.31,"Miami, FL",Full-time,Entry level,,1,
3699402458,Marketing & PR,Social Media Editor,"['strategy', 'education', 'photoshop', 'social media', 'communication']",7,High School / Diploma,1.0,"New York, NY",Full-time,Mid-Senior level,,1,
3694106421,Marketing & PR,Social Media Evaluation,"['social media', 'public relations', 'communication', 'media relations', 'copywriting']",1,Bachelor's,1.0,United States,Part-time,Entry level,,1,1.0
3693591741,Marketing & PR,Social Media Graphic Designer,"['content marketing', 'social media', 'communication', 'time management', 'graphic design']",0,Bachelor's,1.0,United States,Full-time,,,1,1.0
