candidate_id,industry_sector,candidate_skills,experience_years,education_level,skill_count
18369400,Banking & Insurance,"['strategy', 'education', 'teaching', 'accounting', 'leadership', 'communication']",0,High School / Diploma,6
11266906,Banking & Insurance,"['cold calling', 'education', 'lead generation', 'compliance', 'communication', 'leadership', 'time management', 'portfolio management', 'wealth management']",20,Bachelor's,9
31710562,Banking & Insurance,"['education', 'manufacturing', 'payroll', 'budgeting', 'operations', 'accounts receivable', 'accounting', 'leadership', 'vue', 'financial analysis', 'excel', 'accounts payable']",20,Master's,12
39142536,Banking & Insurance,"['leadership', 'public relations', 'education', 'logistics']",0,Bachelor's,4
21756639,Banking & Insurance,"['strategy', 'artificial intelligence', 'education', 'customer service', 'lead generation', 'seo', 'corporate communications', 'compliance', 'crm', 'social media', 'sem', 'account management']",0,PhD,12
31273413,"Design, Media & Creative","['education', 'customer service', 'classroom management', 'teaching', 'accounting', 'communication', 'leadership']",0,Master's,7
12386670,"Design, Media & Creative","['research', 'education', 'lesson planning', 'teaching', 'leadership', 'r', 'problem solving', 'curriculum development', 'animation']",22,Master's,9
93576192,"Design, Media & Creative","['teaching', 'education', 'instructional design']",13,Master's,3
15306049,"Design, Media & Creative","['education', 'teaching']",0,Bachelor's,2
31114531,"Design, Media & Creative","['education', 'operations', 'photoshop', 'time management', 'illustrator', 'hospitality']",25,Bachelor's,6
21060367,"Design, Media & Creative","['education', 'customer service', 'budgeting', 'operations', 'food safety', 'quality control', 'teaching', 'sap', 'safety', 'classroom management', 'leadership', 'hospitality']",16,Master's,12
17325147,"Design, Media & Creative","['education', 'teaching', 'mentoring', 'critical thinking']",0,Master's,4
23752500,"Design, Media & Creative","['mathematics', 'research', 'education', 'operations', 'teaching', 'safety', 'leadership', 'powerpoint']",0,High School / Diploma,8
20149476,"Design, Media & Creative","['education', 'c', 'classroom management', 'photoshop', 'leadership', 'social media', 'graphic design']",15,Master's,7
54100393,"Design, Media & Creative","['education', 'classroom management', 'teaching', 'leadership', 'project management', 'critical thinking']",0,Master's,6
11187796,"Design, Media & Creative","['mathematics', 'education', 'customer service', 'operations', 'inventory management', 'communication', 'r']",0,Bachelor's,7
39470264,"Design, Media & Creative","['research', 'education', 'payroll', 'customer service', 'logistics', 'conflict resolution', 'operations', 'procurement', 'teaching', 'accounting', 'communication', 'project management', 'problem solving', 'negotiation']",0,Master's,14
12413512,"Design, Media & Creative","['education', 'advocacy', 'lesson planning', 'teaching', 'safety', 'public speaking', 'communication', 'leadership', 'social media', 'time management', 'problem solving', 'tutoring']",0,Master's,12
14879257,"Design, Media & Creative","['strategy', 'research', 'education', 'lesson planning', 'teaching', 'communication', 'tutoring', 'special education']",0,Bachelor's,8
46055835,"Design, Media & Creative","['research', 'education', 'recruitment', 'classroom management', 'teaching', 'public speaking', 'powerpoint', 'excel', 'nursing', 'critical thinking']",0,Master's,10
33344933,"Design, Media & Creative","['education', 'c', 'lesson planning', 'teaching', 'java', 'tutoring']",2,Master's,6
24983760,"Design, Media & Creative","['strategy', 'research', 'education', 'teaching', 'communication', 'leadership', 'analytical']",0,High School / Diploma,7
29148871,"Design, Media & Creative","['research', 'education', 'c', 'conflict resolution', 'lesson planning', 'classroom management', 'communication', 'leadership', 'social media', 'analytical', 'special education']",4,Master's,11
28325193,"Design, Media & Creative","['research', 'education', 'classroom management', 'teaching', 'communication', 'tutoring', 'curriculum development', 'account management']",0,Bachelor's,8
15265464,"Design, Media & Creative","['leadership', 'powerpoint', 'education', 'communication']",0,Bachelor's,4
24349611,"Design, Media & Creative","['research', 'education', 'manufacturing', 'c', 'procurement', 'robotics', 'safety', 'leadership', 'r', 'troubleshooting', 'presentation skills', 'analytical']",17,Bachelor's,12
19508520,"Design, Media & Creative","['education', 'customer service', 'conflict resolution', 'communication', 'public relations', 'project management', 'critical thinking']",0,Master's,7
22800977,"Design, Media & Creative","['education', 'operations', 'photoshop', 'classroom management', 'safety', 'communication', 'illustrator', 'leadership', 'problem solving', 'mentoring']",10,Master's,10
36758947,"Design, Media & Creative","['research', 'education', 'user research', 'customer service', 'c', 'operations', 'auditing', 'communication', 'compliance', 'public relations']",0,Master's,10
11555549,"Design, Media & Creative","['education', 'photoshop', 'teaching', 'illustrator', 'powerpoint', 'excel', 'graphic design']",11,Master's,7
32318506,"Design, Media & Creative","['education', 'surgery']",0,Bachelor's,2
73497035,"Design, Media & Creative","['curriculum development', 'payroll', 'education', 'risk management', 'operations', 'compliance', 'leadership', 'onboarding', 'project management', 'employee relations', 'talent acquisition', 'hris']",0,Master's,12
12777487,"Design, Media & Creative","['leadership', 'education', 'teaching']",0,Bachelor's,3
36379931,"Design, Media & Creative","['research', 'data entry', 'education', 'customer service', 'advocacy', 'conflict resolution', 'operations', 'salesforce', 'communication', 'social media', 'hospitality', 'problem solving', 'excel', 'event planning']",0,Master's,14
26069113,"Design, Media & Creative","['strategy', 'education', 'customer service', 'c', 'animation']",0,Bachelor's,5
41950126,"Design, Media & Creative","['research', 'education', 'customer service', 'risk management', 'operations', 'mentoring', 'quality control', 'compliance', 'communication', 'time management', 'leadership', 'performance management', 'analytical', 'technical support']",0,Master's,14
20488267,"Design, Media & Creative","['education', 'powerpoint', 'excel', 'advocacy']",0,High School / Diploma,4
22593054,"Design, Media & Creative","['customer service', 'accounts receivable', 'leadership', 'powerpoint', 'problem solving', 'excel', 'accounts payable']",4,Bachelor's,7
25561640,"Design, Media & Creative","['research', 'education', 'risk management', 'operations', 'safety', 'time management', 'communication', 'excel', 'curriculum development', 'mentoring']",0,Bachelor's,10
43622023,"Design, Media & Creative","['attention to detail', 'education', 'customer service', 'operations', 'safety', 'spark', 'communication', 'time management']",0,Master's,8
18319061,"Design, Media & Creative","['strategy', 'research', 'education', 'lesson planning', 'classroom management', 'teaching', 'accounting', 'leadership', 'communication', 'time management', 'project management', 'curriculum development', 'special education', 'critical thinking', 'strategic planning']",0,High School / Diploma,15
25923361,"Design, Media & Creative","['mathematics', 'research', 'education', 'recruitment', 'powerpoint', 'excel']",30,PhD,6
18106533,"Design, Media & Creative","['attention to detail', 'education', 'customer service', 'operations', 'technical support', 'accounts receivable', 'photoshop', 'sap', 'leadership', 'communication', 'powerpoint', 'excel', 'nursing', 'accounts payable', 'medical billing']",0,Bachelor's,15
50432401,"Design, Media & Creative","['attention to detail', 'payroll', 'customer service', 'education', 'operations', 'lesson planning', 'social media', 'public relations', 'account management']",0,Master's,9
19724031,"Design, Media & Creative","['cpr', 'education', 'customer service', 'teamwork', 'patient care', 'healthcare', 'public speaking', 'communication', 'leadership', 'social media', 'time management', 'event planning', 'nursing']",0,Master's,13
28471099,"Design, Media & Creative","['education', 'customer service', 'teaching', 'accounting', 'leadership', 'project management', 'troubleshooting', 'analytical']",25,PhD,8
22848179,"Design, Media & Creative","['strategy', 'research', 'education', 'customer service', 'operations', 'healthcare', 'graphic design', 'social media', 'inventory management', 'project management', 'event planning', 'email marketing', 'animation']",0,High School / Diploma,13
37220856,"Design, Media & Creative","['cpr', 'education', 'customer service', 'html', 'lesson planning', 'photoshop', 'teaching', 'classroom management', 'communication', 'special education']",4,Master's,10
78107631,"Design, Media & Creative","['education', 'c', 'rehabilitation', 'teaching', 'tutoring', 'mentoring']",0,High School / Diploma,6
21867728,"Design, Media & Creative","['strategy', 'education', 'oracle', 'recruitment', 'budgeting', 'salesforce', 'auditing', 'communication', 'a/b testing', 'accounting', 'project management', 'problem solving', 'analytical']",0,Master's,13
37472265,"Design, Media & Creative","['education', 'lesson planning', 'teaching', 'communication', 'leadership']",0,Master's,5
17033567,"Design, Media & Creative","['cpr', 'education']",0,Bachelor's,2
19671909,"Design, Media & Creative","['curriculum development', 'research', 'education', 'robotics', 'safety', 'teaching', 'ruby', 'leadership', 'communication', 'employee relations', 'special education']",0,Master's,11
11995013,"Design, Media & Creative","['cpr', 'education', 'customer service', 'communication', 'leadership', 'statistics', 'excel']",0,High School / Diploma,7
28629430,"Design, Media & Creative","['strategy', 'research', 'education', 'manufacturing', 'html', 'typography', 'mysql', 'photoshop', 'spark', 'illustrator', 'public relations', 'powerpoint', 'problem solving', 'javascript', 'excel', 'graphic design', 'mentoring', 'medical billing']",5,Master's,18
53227466,"Design, Media & Creative","['education', 'customer service', 'operations', 'troubleshooting', 'technical support']",20,Master's,5
26079779,"Design, Media & Creative","['education', 'excel']",0,Master's,2
83338413,"Design, Media & Creative","['mathematics', 'attention to detail', 'education', 'customer service', 'classroom management', 'problem solving', 'technical support', 'negotiation']",0,Master's,8
18029935,"Design, Media & Creative","['education', 'customer service', 'operations', 'food safety', 'teaching', 'public speaking', 'leadership', 'public relations', 'hospitality', 'project management', 'restaurant management']",0,Bachelor's,11
16962067,"Design, Media & Creative","['education', 'classroom management', 'teaching', 'communication', 'leadership', 'special education']",10,Master's,6
14150896,"Design, Media & Creative","['social media', 'research', 'education', 'troubleshooting']",0,Bachelor's,4
27936502,"Design, Media & Creative","['research', 'education', 'customer service', 'supply chain', 'logistics', 'operations', 'procurement', 'teaching', 'sap', 'compliance', 'accounting', 'r', 'problem solving', 'mentoring']",3,Master's,14
65325317,"Design, Media & Creative","['education', 'logistics', 'operations', 'safety', 'public speaking', 'leadership']",0,Master's,6
30594821,"Design, Media & Creative","['communication', 'education', 'customer service']",0,High School / Diploma,3
27164756,"Design, Media & Creative","['mathematics', 'research', 'education', 'html', 'advocacy', 'rehabilitation', 'teaching', 'safety', 'photoshop', 'healthcare', 'compliance', 'communication', 'leadership', 'public relations', 'illustrator', 'problem solving', 'special education']",0,PhD,17
34146825,"Design, Media & Creative","['attention to detail', 'education', 'customer service', 'c', 'communication', 'inventory management']",0,High School / Diploma,6
99561379,"Design, Media & Creative","['education', 'customer service', 'html', 'operations', 'safety', 'compliance', 'hospitality', 'excel', 'troubleshooting', 'graphic design', 'accounts payable']",0,Master's,11
54180474,"Design, Media & Creative","['research', 'education', 'communication', 'social media', 'project management', 'problem solving', 'curriculum development']",0,Master's,7
37751611,"Design, Media & Creative","['research', 'education', 'instructional design', 'teaching', 'social media', 'time management', 'shell', 'critical thinking']",12,Master's,8
73030450,"Design, Media & Creative","['acls', 'risk management', 'education', 'troubleshooting', 'technical support']",7,Master's,5
39608848,"Design, Media & Creative","['research', 'education', 'customer service', 'operations', 'content marketing', 'photoshop', 'accounting', 'crm', 'public relations', 'media relations']",0,High School / Diploma,10
16244633,"Design, Media & Creative","['research', 'payroll', 'customer service', 'recruitment', 'teamwork', 'education', 'compliance', 'communication', 'time management', 'auditing', 'project management', 'social media', 'onboarding', 'excel', 'employee relations', 'analytical', 'performance management', 'hris']",10,Master's,18
10830646,"Design, Media & Creative","['cpr', 'education', 'classroom management', 'safety', 'public speaking', 'leadership', 'communication', 'tutoring']",0,Master's,8
27024099,"Design, Media & Creative","['payroll', 'customer service', 'education', 'leadership', 'communication', 'project management', 'problem solving', 'excel', 'troubleshooting', 'mentoring']",20,Bachelor's,10
65352424,"Design, Media & Creative","['education', 'logistics', 'teaching', 'onboarding', 'communication', 'time management', 'leadership', 'powerpoint', 'project management', 'excel', 'mentoring', 'performance management']",0,Bachelor's,12
28711616,"Design, Media & Creative","['research', 'payroll', 'education', 'recruitment', 'logistics', 'photoshop', 'communication', 'public relations', 'social media', 'r', 'event planning']",0,High School / Diploma,11
39064638,"Design, Media & Creative","['cpr', 'education', 'customer service', 'culinary skills', 'safety', 'inventory management', 'leadership', 'presentation skills', 'critical thinking']",0,High School / Diploma,9
18586076,"Design, Media & Creative","['education', 'operations', 'teaching', 'communication', 'problem solving', 'excel', 'special education']",18,Master's,7
13272204,"Design, Media & Creative","['attention to detail', 'payroll', 'data entry', 'recruitment', 'logistics', 'education', 'safety', 'healthcare', 'compliance', 'analytical', 'hris']",10,High School / Diploma,11
11360471,"Design, Media & Creative","['education', 'manufacturing', 'customer service', 'operations', 'safety', 'compliance', 'communication']",0,High School / Diploma,7
18885767,"Design, Media & Creative","['video editing', 'education', 'photoshop', 'teaching', 'leadership']",6,Master's,5
20698469,"Design, Media & Creative","['education', 'logistics', 'operations', 'teaching', 'safety', 'fitness training']",0,Bachelor's,6
27715131,"Design, Media & Creative","['education', 'customer service', 'operations', 'teaching', 'leadership', 'communication', 'employee relations', 'account management']",20,Master's,8
32794700,"Design, Media & Creative","['education', 'html', 'operations', 'quality control', 'salesforce', 'photoshop', 'multitasking', 'communication', 'public relations', 'illustrator', 'troubleshooting']",0,Master's,11
23139437,"Design, Media & Creative","['education', 'nursing', 'pharmacology']",0,Bachelor's,3
23917826,"Design, Media & Creative","['education', 'customer service', 'recruitment', 'conflict resolution', 'multitasking', 'communication', 'leadership', 'excel']",10,High School / Diploma,8
20148147,"Design, Media & Creative","['attention to detail', 'education', 'customer service', 'c', 'communication', 'inventory management']",2,High School / Diploma,6
34304175,"Design, Media & Creative","['vendor management', 'research', 'education', 'customer service', 'logistics', 'operations', 'quality control', 'safety', 'compliance', 'communication', 'leadership', 'powerpoint', 'employee relations', 'analytical']",0,Bachelor's,14
26410763,"Design, Media & Creative","['mathematics', 'unix', 'education', 'customer service', 'c', 'food safety', 'safety', 'multitasking', 'ruby', 'leadership', 'java', 'linux', 'matlab']",0,High School / Diploma,13
21809601,"Design, Media & Creative","['attention to detail', 'research', 'education', 'customer service', 'communication']",6,Bachelor's,5
27096796,"Design, Media & Creative","['leadership', 'communication', 'education']",0,Bachelor's,3
25157655,"Design, Media & Creative","['education', 'customer service', 'oracle', 'leadership', 'crm', 'time management', 'excel', 'analytical']",0,Bachelor's,8
25926667,"Design, Media & Creative","['customer service', 'leadership', 'tutoring', 'education', 'adaptability', 'recruitment', 'sap', 'accounting', 'analytical', 'strategic planning', 'research', 'teamwork', 'compliance', 'communication', 'powerpoint', 'problem solving', 'hipaa', 'excel', 'operations']",0,Master's,19
20356750,"Design, Media & Creative","['education', 'sap', 'powerpoint', 'business intelligence', 'excel', 'medical billing']",0,High School / Diploma,6
24061629,"Design, Media & Creative","['cpr', 'medical terminology', 'data entry', 'education', 'customer service', 'patient care', 'anatomy', 'healthcare', 'bls', 'accounting', 'communication', 'emr', 'excel', 'hipaa', 'nursing', 'physiology', 'medical billing']",0,Master's,17
17694454,"Design, Media & Creative","['education', 'c', 'teamwork', 'quality control', 'teaching', 'safety', 'leadership', 'communication', 'time management', 'problem solving', 'critical thinking', 'negotiation']",2,High School / Diploma,12
99033098,"Design, Media & Creative","['attention to detail', 'vendor management', 'research', 'payroll', 'adaptability', 'customer service', 'education', 'data entry', 'communication', 'time management', 'problem solving', 'hipaa', 'excel', 'analytical', 'account management']",0,Master's,15
38115035,"Design, Media & Creative","['medical terminology', 'data entry', 'customer service', 'education', 'quality control', 'healthcare', 'powerpoint', 'excel', 'hipaa', 'medical billing']",0,High School / Diploma,10
17857644,"Design, Media & Creative","['education', 'photoshop', 'social media', 'public relations', 'hospitality', 'powerpoint', 'communication', 'excel', 'event planning']",0,Master's,9
12334650,"Design, Media & Creative","['education', 'customer service', 'operations', 'photoshop', 'safety', 'illustrator', 'r', 'powerpoint', 'excel']",0,Bachelor's,9
36019469,"Design, Media & Creative","['education', 'customer service', 'recruitment', 'logistics', 'student evaluation', 'guest relations', 'teaching', 'public speaking', 'leadership', 'communication', 'excel', 'mentoring', 'strategic planning']",0,Bachelor's,13
79432080,"Design, Media & Creative","['research', 'data entry', 'education', 'safety', 'time management', 'social media', 'leadership', 'public relations', 'statistics', 'negotiation']",0,High School / Diploma,10
94230796,"Design, Media & Creative","['research', 'payroll', 'customer service', 'education', 'teamwork', 'food safety', 'operations', 'public speaking', 'communication', 'aviation', 'agriculture', 'excel', 'presentation skills', 'mentoring']",0,High School / Diploma,14
66226673,"Design, Media & Creative","['aws', 'education', 'customer service', 'safety']",0,Bachelor's,4
83206166,"Design, Media & Creative","['attention to detail', 'education', 'recruitment', 'food safety', 'operations', 'auditing', 'leadership', 'social media', 'hospitality', 'powerpoint', 'excel', 'graphic design', 'performance management']",0,Bachelor's,13
22182279,"Design, Media & Creative","['education', 'customer service', 'data entry', 'operations', 'multitasking', 'time management', 'excel']",0,High School / Diploma,7
16887936,"Design, Media & Creative","['customer service', 'education', 'html', 'budgeting', 'public speaking', 'onboarding', 'accounting', 'illustrator', 'project management', 'technical support', 'research', 'payroll', 'logistics', 'photoshop', 'social media', 'communication', 'statistics', 'strategy', 'salesforce', 'financial reporting', 'public relations', 'event planning', 'email marketing', 'negotiation']",0,Bachelor's,24
14248724,"Design, Media & Creative","['education', 'surgery', 'patient care']",0,Master's,3
69458502,Transportation & Aviation,"['mathematics', 'aerospace engineering', 'research', 'education', 'manufacturing', 'c', 'operations', 'compliance', 'communication', 'aviation', 'r', 'project management', 'crm', 'troubleshooting', 'catia', 'matlab', 'analytical', 'technical support']",2,Bachelor's,18
82738323,Transportation & Aviation,"['education', 'supply chain', 'leadership', 'aviation', 'troubleshooting']",0,High School / Diploma,5
16833515,Transportation & Aviation,"['education', 'customer service', 'risk management', 'c', 'conflict resolution', 'operations', 'photoshop', 'safety', 'compliance', 'inventory management', 'aviation', 'leadership', 'powerpoint', 'time management', 'excel', 'troubleshooting', 'mentoring']",1,Master's,17
11804712,Transportation & Aviation,"['education', 'manufacturing', 'logistics', 'operations', 'quality control', 'safety', 'compliance', 'leadership', 'aviation', 'communication', 'powerpoint', 'excel', 'troubleshooting']",0,Master's,13
21287405,Transportation & Aviation,"['cpr', 'attention to detail', 'education', 'customer service', 'teamwork', 'operations', 'budgeting', 'aviation', 'mentoring', 'critical thinking']",0,Bachelor's,10
10176815,Transportation & Aviation,"['attention to detail', 'education', 'html', 'instructional design', 'communication', 'aviation', 'powerpoint', 'excel', 'troubleshooting', 'matlab']",0,Bachelor's,10
29221006,Transportation & Aviation,"['medical terminology', 'education', 'data entry', 'budgeting', 'operations', 'patient care', 'anatomy', 'logistics', 'safety', 'teaching', 'public speaking', 'leadership', 'aviation', 'accounting', 'project management', 'excel', 'nursing', 'physiology']",0,Master's,18
23761385,Transportation & Aviation,"['education', 'recruitment', 'logistics', 'operations', 'safety', 'multitasking', 'accounting', 'leadership', 'aviation', 'compliance', 'troubleshooting', 'mentoring', 'critical thinking', 'hris']",4,Master's,14
38355831,Transportation & Aviation,"['research', 'education', 'aviation', 'problem solving', 'troubleshooting']",0,High School / Diploma,5
24773845,Transportation & Aviation,"['education', 'c', 'logistics', 'operations', 'patient care', 'compliance', 'communication', 'aviation', 'leadership', 'problem solving', 'troubleshooting', 'employee relations', 'analytical', 'strategic planning']",0,Master's,14
17876954,Transportation & Aviation,"['mathematics', 'education', 'customer service', 'supply chain', 'procurement', 'operations', 'quality control', 'safety', 'inventory management', 'aviation', 'communication']",8,High School / Diploma,11
36252245,Transportation & Aviation,"['research', 'data entry', 'education', 'html', 'budgeting', 'operations', 'salesforce', 'safety', 'photoshop', 'compliance', 'accounting', 'aviation', 'communication', 'leadership', 'public relations', 'illustrator', 'analytical']",20,High School / Diploma,17
32720816,Transportation & Aviation,"['education', 'customer service', 'c', 'payroll', 'operations', 'quality control', 'safety', 'leadership', 'aviation', 'r', 'powerpoint', 'excel']",0,Bachelor's,12
36727173,Transportation & Aviation,"['cpr', 'mathematics', 'physiology', 'data entry', 'customer service', 'education', 'logistics', 'operations', 'safety', 'accounting', 'leadership', 'aviation', 'communication', 'critical thinking', 'six sigma']",11,High School / Diploma,15
91431878,Transportation & Aviation,"['education', 'c', 'operations', 'quality control', 'safety', 'aviation', 'troubleshooting']",0,Bachelor's,7
42546558,Transportation & Aviation,"['attention to detail', 'education', 'customer service', 'accounting', 'communication', 'aviation', 'leadership', 'excel']",0,Bachelor's,8
87826037,Transportation & Aviation,"['structural analysis', 'aerospace engineering', 'education', 'c', 'teaching', 'aviation', 'powerpoint', 'excel', 'matlab', 'thermodynamics']",0,Bachelor's,10
17483843,Transportation & Aviation,"['education', 'logistics', 'operations', 'procurement', 'safety', 'compliance', 'communication', 'aviation', 'project management', 'excel', 'six sigma']",3,Master's,11
22232367,Transportation & Aviation,"['customer service', 'erp', 'aviation', 'financial analysis', 'unix', 'education', 'project management', 'linux', 'analytical', 'technical support', 'research', 'oracle', 'compliance', 'python', 'excel', 'data entry', 'operations', 'troubleshooting', 'sql']",15,Master's,19
70198580,Transportation & Aviation,"['education', 'supply chain', 'procurement', 'logistics', 'operations', 'safety', 'leadership', 'aviation', 'statistics', 'problem solving', 'troubleshooting', 'analytical', 'strategic planning']",0,Master's,13
67631413,Transportation & Aviation,"['payroll', 'customer service', 'education', 'operations', 'safety', 'accounting', 'compliance', 'aviation', 'graphic design']",14,Bachelor's,9
26819872,Transportation & Aviation,"['payroll', 'customer service', 'education', 'logistics', 'operations', 'procurement', 'safety', 'leadership', 'aviation', 'inventory management', 'powerpoint', 'excel', 'six sigma']",0,Bachelor's,13
13234267,Transportation & Aviation,"['education', 'risk management', 'logistics', 'operations', 'safety', 'compliance', 'leadership', 'aviation', 'communication', 'project management', 'employee relations']",0,Master's,11
26888302,Transportation & Aviation,"['attention to detail', 'research', 'education', 'manufacturing', 'operations', 'quality control', 'safety', 'aviation', 'powerpoint', 'problem solving', 'statistics', 'excel', 'troubleshooting', 'analytical']",0,Bachelor's,14
13195436,Transportation & Aviation,"['cpr', 'education', 'c', 'logistics', 'teamwork', 'safety', 'compliance', 'communication', 'aviation', 'leadership', 'excel', 'troubleshooting']",1,High School / Diploma,12
81588968,Transportation & Aviation,"['education', 'supply chain', 'c', 'operations', 'budgeting', 'safety', 'compliance', 'accounting', 'aviation', 'excel']",0,Master's,10
18268860,Transportation & Aviation,"['education', 'manufacturing', 'risk management', 'operations', 'quality control', 'aviation', 'catia']",18,High School / Diploma,7
14790629,Transportation & Aviation,"['attention to detail', 'research', 'customer service', 'operations', 'safety', 'leadership', 'time management', 'inventory management', 'communication', 'negotiation']",0,Bachelor's,10
12144825,Transportation & Aviation,"['leadership', 'critical thinking', 'sqlite', 'unix', 'docker', 'education', 'html', 'google analytics', 'linux', 'bash', 'postgresql', 'c', 'communication', 'css', 'python', 'excel', 'php', 'natural language processing', 'mysql', 'perl', 'javascript', 'troubleshooting', 'sql']",0,Master's,23
90318913,Transportation & Aviation,['education'],1,Bachelor's,1
26279402,Transportation & Aviation,"['aviation', 'safety', 'education']",3,Bachelor's,3
94137171,Transportation & Aviation,"['education', 'manufacturing', 'supply chain', 'procurement', 'budgeting', 'logistics', 'lean manufacturing', 'safety', 'compliance', 'leadership', 'aviation', 'powerpoint', 'excel', 'strategic planning']",0,Master's,14
27902692,Transportation & Aviation,"['education', 'project management', 'six sigma', 'troubleshooting', 'analytical', 'negotiation']",0,Master's,6
28186635,Transportation & Aviation,"['education', 'customer service', 'logistics', 'procurement', 'operations', 'quality control', 'safety', 'compliance', 'leadership', 'aviation']",5,High School / Diploma,10
42641525,Transportation & Aviation,"['education', 'manufacturing', 'c', 'risk management', 'operations', 'triage', 'safety', 'aviation', 'r']",28,Bachelor's,9
34419403,Transportation & Aviation,"['research', 'data entry', 'customer service', 'education', 'communication', 'aviation']",0,Master's,6
43720116,Transportation & Aviation,"['vba', 'education', 'html', 'safety', 'aviation', 'css', 'powerpoint', 'python', 'civil engineering', 'excel']",0,Master's,10
15618327,Transportation & Aviation,"['data entry', 'education', 'supply chain', 'logistics', 'safety', 'accounting', 'communication', 'leadership', 'aviation', 'inventory management', 'excel', 'six sigma']",13,Bachelor's,12
14589288,Transportation & Aviation,"['education', 'safety', 'sap', 'leadership', 'aviation', 'troubleshooting']",16,High School / Diploma,6
43408471,Transportation & Aviation,"['cpr', 'education', 'logistics', 'operations', 'safety', 'aviation', 'critical thinking']",0,Master's,7
38154903,Transportation & Aviation,"['education', 'time management', 'aviation', 'problem solving', 'troubleshooting', 'workday', 'critical thinking']",0,High School / Diploma,7
29167286,Transportation & Aviation,"['education', 'risk management', 'manufacturing', 'logistics', 'operations', 'safety', 'compliance', 'aviation', 'troubleshooting']",3,Bachelor's,9
11169163,Transportation & Aviation,"['data entry', 'customer service', 'supply chain', 'logistics', 'operations', 'education', 'safety', 'sap', 'compliance', 'aviation', 'six sigma', 'strategic planning']",20,High School / Diploma,12
28383893,Transportation & Aviation,"['attention to detail', 'strategy', 'research', 'education', 'student evaluation', 'logistics', 'operations', 'conflict resolution', 'html', 'teaching', 'safety', 'leadership', 'aviation', 'r', 'project management', 'analytical', 'strategic planning']",0,Bachelor's,17
20026169,Transportation & Aviation,"['research', 'education', 'risk management', 'c', 'recruitment', 'operations', 'construction management', 'safety', 'communication', 'aviation', 'r', 'leadership', 'statistics', 'excel']",0,Master's,14
38047274,Transportation & Aviation,"['attention to detail', 'cpr', 'education', 'operations', 'quality control', 'safety', 'communication', 'aviation', 'statistics']",1,High School / Diploma,9
16449694,Transportation & Aviation,"['customer service', 'erp', 'leadership', 'aviation', 'education', 'budgeting', 'quality control', 'safety', 'accounting', 'auditing', 'public speaking', 'analytical', 'research', 'logistics', 'procurement', 'time management', 'communication', 'operations', 'inventory management', 'mentoring']",3,Bachelor's,20
11137306,Transportation & Aviation,"['education', 'c', 'logistics', 'operations', 'communication', 'aviation', 'excel', 'troubleshooting']",0,High School / Diploma,8
19818707,Transportation & Aviation,"['education', 'procurement', 'operations', 'corporate finance', 'accounting', 'communication', 'compliance', 'leadership', 'excel', 'financial analysis', 'mentoring']",0,Master's,11
17274759,Transportation & Aviation,"['data entry', 'education', 'supply chain', 'logistics', 'operations', 'procurement', 'budgeting', 'compliance', 'inventory management', 'accounting', 'communication', 'powerpoint', 'excel', 'strategic planning']",0,Master's,14
19506295,Transportation & Aviation,"['solidworks', 'education', 'manufacturing', 'c', 'photoshop', 'ansys', 'leadership', 'excel', 'autocad', 'matlab', 'six sigma']",0,Master's,11
50775901,Transportation & Aviation,"['research', 'education', 'risk management', 'operations', 'conflict resolution', 'communication', 'excel', 'employee relations', 'performance management']",2,Bachelor's,9
22990761,Transportation & Aviation,"['education', 'c', 'patient care', 'safety', 'healthcare', 'bls', 'aviation', 'emr', 'surgery', 'nursing']",0,Bachelor's,10
10945968,Transportation & Aviation,"['mathematics', 'education', 'c', 'java', 'aviation', 'r', 'project management', 'business intelligence']",20,Bachelor's,8
12192507,Transportation & Aviation,"['education', 'operations', 'communication', 'aviation', 'problem solving', 'critical thinking', 'strategic planning']",0,Master's,7
24154692,Transportation & Aviation,"['education', 'customer service', 'manufacturing', 'logistics', 'recruitment', 'c', 'quality control', 'teaching', 'compliance', 'auditing', 'communication', 'excel', 'analytical', 'six sigma']",8,High School / Diploma,14
23985183,Transportation & Aviation,"['education', 'risk management', 'logistics', 'operations', 'quality control', 'safety', 'accounting', 'communication', 'aviation', 'compliance', 'project management', 'leadership', 'talent acquisition', 'critical thinking', 'negotiation']",0,Bachelor's,15
29161565,Transportation & Aviation,"['education', 'leadership', 'aviation', 'communication', 'powerpoint', 'excel', 'troubleshooting']",3,Bachelor's,7
11333001,Transportation & Aviation,"['attention to detail', 'cpr', 'education', 'customer service', 'operations', 'triage', 'quality control', 'safety', 'multitasking', 'compliance', 'leadership', 'communication', 'aviation', 'troubleshooting']",0,Master's,14
25718772,Transportation & Aviation,"['unix', 'strategy', 'education', 'customer service', 'culinary skills', 'manufacturing', 'operations', 'safety', 'compliance', 'java', 'communication', 'aviation', 'powerpoint', 'problem solving', 'excel', 'linux', 'analytical']",10,High School / Diploma,17
65219288,Transportation & Aviation,"['education', 'operations', 'safety', 'compliance', 'aviation']",0,Bachelor's,5
27502951,Transportation & Aviation,"['engineering design', 'risk management', 'education', 'operations', 'safety', 'compliance', '3d modeling', 'aviation', 'problem solving', 'autocad', 'technical support', 'account management']",14,Master's,12
15823995,Transportation & Aviation,"['research', 'education', 'operations', 'safety', 'compliance', 'communication', 'leadership', 'aviation', 'powerpoint', 'excel', 'troubleshooting', 'six sigma', 'strategic planning']",6,Master's,13
