candidate_id,industry_sector_cand,candidate_skills,experience_years,education_level_cand,skill_count,sector_key,job_id,industry_sector_job,job_title,required_skills,minimum_experience_years,education_level_job,market_demand_score,location,formatted_work_type,formatted_experience_level,avg_salary,is_salary_confidential,remote_allowed,cand_soft_skills,cand_tech_skills,req_soft_skills,req_tech_skills,skill_match_ratio,missing_skills,missing_skill_count,experience_gap_years,edu_gap,salary_percentile,demand_n,overall_fit_score,scaled_fit_score
37660306,Education & Training,"['education', 'operations', 'lesson planning', 'teaching', 'agriculture', 'r', 'taxation']",0,Bachelor's,7,EDUCATION & TRAINING,3697391404,Education & Training,Urbn Trainer,"['onboarding', 'communication', 'time management', 'compliance']",0,Bachelor's,1.0,"Gap, PA",Full-time,,,1,,[],"['education', 'operations', 'lesson planning', 'teaching', 'agriculture', 'r', 'taxation']","['communication', 'time management']","['onboarding', 'compliance']",0.0,"['communication', 'compliance', 'onboarding', 'time management']",4,0,0,0.5,0.1,0.06,0.0772
36302399,Banking & Insurance,"['cold calling', 'education', 'customer service', 'risk management', 'budgeting', 'compliance', 'leadership', 'onboarding', 'communication', 'accounting', 'statistics', 'performance management']",0,Bachelor's,12,BANKING & INSURANCE,3757738177,Banking & Insurance,Ltd Claims Analyst,"['medical terminology', 'education', 'customer service', 'communication', 'excel', 'analytical']",3,High School / Diploma,1.0,"Portland, ME",Full-time,,,1,1.0,"['leadership', 'communication']","['cold calling', 'education', 'customer service', 'risk management', 'budgeting', 'compliance', 'onboarding', 'accounting', 'statistics', 'performance management']","['communication', 'analytical']","['medical terminology', 'education', 'customer service', 'excel']",0.2659,"['analytical', 'excel', 'medical terminology']",3,3,0,0.5,0.1,0.1595,0.2052
14937492,Sales & Retail,"['research', 'payroll', 'customer service', 'education', 'operations', 'compliance', 'leadership', 'social media', 'excel']",0,Bachelor's,9,SALES & RETAIL,3757453419,Sales & Retail,Account Manager,"['strategy', 'c', 'leadership', 'hospitality', 'account management']",5,Bachelor's,8.39,"Texas, United States",Full-time,Mid-Senior level,12500.0,0,1.0,['leadership'],"['research', 'payroll', 'customer service', 'education', 'operations', 'compliance', 'social media', 'excel']",['leadership'],"['strategy', 'c', 'hospitality', 'account management']",0.124,"['account management', 'c', 'hospitality', 'strategy']",4,5,0,0.7188438438438438,0.8390000000000001,0.1302,0.1675
84512719,Operations & Supply Chain,"['attention to detail', 'research', 'education', 'teamwork', 'logistics', 'safety', 'multitasking', 'agriculture', 'problem solving', 'excel', 'troubleshooting', 'strategic planning']",0,Bachelor's,12,OPERATIONS & SUPPLY CHAIN,3697399528,Operations & Supply Chain,Data Center Logistics Associate,"['customer service', 'recruitment', 'manufacturing', 'logistics', 'operations', 'safety', 'communication']",20,High School / Diploma,3.15,"Papillion, NE",Full-time,Entry level,,1,,"['teamwork', 'problem solving']","['attention to detail', 'research', 'education', 'logistics', 'safety', 'multitasking', 'agriculture', 'excel', 'troubleshooting', 'strategic planning']",['communication'],"['customer service', 'recruitment', 'manufacturing', 'logistics', 'operations', 'safety']",0.2268,"['communication', 'customer service', 'manufacturing', 'operations', 'recruitment']",5,20,0,0.5,0.315,0.0,0.0
16820422,Education & Training,"['social media', 'education', 'recruitment', 'operations']",1,Bachelor's,4,EDUCATION & TRAINING,3757720281,Education & Training,Studio Coach Support,"['social media', 'recruitment']",5,Bachelor's,1.58,"Cleveland, Ohio, United States",Part-time,Mid-Senior level,,1,,[],"['social media', 'education', 'recruitment', 'operations']",[],"['social media', 'recruitment']",1.0,[],0,4,0,0.5,0.158,0.5858,0.7536
13574264,Sales & Retail,"['strategy', 'education', 'customer service', 'lead generation', 'operations', 'seo', 'spark', 'leadership', 'crm', 'sem', 'mentoring', 'account management']",0,Bachelor's,12,SALES & RETAIL,3699086257,Sales & Retail,Retail Sales Specialist,"['leadership', 'mentoring']",5,High School / Diploma,2.98,"Apopka, FL",Full-time,Entry level,,1,,['leadership'],"['strategy', 'education', 'customer service', 'lead generation', 'operations', 'seo', 'spark', 'crm', 'sem', 'mentoring', 'account management']",['leadership'],['mentoring'],1.0,[],0,5,0,0.5,0.298,0.5798,0.7459
28772892,Education & Training,"['education', 'budgeting', 'rehabilitation', 'advocacy', 'teaching', 'classroom management', 'compliance', 'communication', 'leadership', 'special education']",0,Master's,10,EDUCATION & TRAINING,3755592293,Education & Training,Special Education Teacher,"['education', 'customer service', 'patient care', 'teaching', 'healthcare', 'special education']",20,Bachelor's,4.14,"St Louis, MO",Full-time,Entry level,6326.67,0,,"['communication', 'leadership']","['education', 'budgeting', 'rehabilitation', 'advocacy', 'teaching', 'classroom management', 'compliance', 'special education']",[],"['education', 'customer service', 'patient care', 'teaching', 'healthcare', 'special education']",0.3439,"['customer service', 'healthcare', 'patient care']",3,20,0,0.8640819964349377,0.414,0.0,0.0
73448369,Legal & Compliance,"['cpr', 'data entry', 'customer service', 'c', 'communication', 'excel']",0,High School / Diploma,6,LEGAL & COMPLIANCE,3693046446,Legal & Compliance,Personal Injury Litigation Paralegal,"['litigation', 'customer service', 'attention to detail', 'leadership']",1,Bachelor's,1.0,"Richardson, TX",Full-time,,,1,,['communication'],"['cpr', 'data entry', 'customer service', 'c', 'excel']",['leadership'],"['litigation', 'customer service', 'attention to detail']",0.3695,"['attention to detail', 'leadership', 'litigation']",3,1,2,0.5,0.1,0.1617,0.208
12386670,"Design, Media & Creative","['research', 'education', 'lesson planning', 'teaching', 'leadership', 'r', 'problem solving', 'curriculum development', 'animation']",22,Master's,9,"DESIGN, MEDIA & CREATIVE",3693071185,"Design, Media & Creative",Ux Designer,"['research', 'ux']",3,Bachelor's,3.67,Cincinnati Metropolitan Area,Full-time,Mid-Senior level,9583.33,0,,"['leadership', 'problem solving']","['research', 'education', 'lesson planning', 'teaching', 'r', 'curriculum development', 'animation']",[],"['research', 'ux']",0.4051,['ux'],1,0,0,0.8251190476190476,0.367,0.3623,0.4661
32067700,Education & Training,"['education', 'safety', 'teaching', 'communication', 'social media', 'hospitality']",0,Master's,6,EDUCATION & TRAINING,3693050149,Education & Training,High School Spanish Teacher,"['leadership', 'education', 'communication', 'teaching']",0,Master's,1.0,"Farmington Hills, MI",Full-time,,,1,,['communication'],"['education', 'safety', 'teaching', 'social media', 'hospitality']","['leadership', 'communication']","['education', 'teaching']",0.5378,['leadership'],1,0,0,0.5,0.1,0.3827,0.4923
27523575,Human Resources,"['attention to detail', 'education', 'customer service', 'communication', 'leadership', 'time management', 'problem solving', 'employee relations', 'analytical', 'critical thinking']",6,Bachelor's,10,HUMAN RESOURCES,3693055173,Human Resources,Talent Management Specialist,"['strategy', 'research', 'sap', 'compliance', 'communication', 'onboarding', 'problem solving', 'event planning', 'talent acquisition', 'analytical', 'hris']",2,Bachelor's,1.58,"Milwaukee, WI",Full-time,Associate,,1,,"['communication', 'leadership', 'time management', 'problem solving', 'analytical', 'critical thinking']","['attention to detail', 'education', 'customer service', 'employee relations']","['communication', 'problem solving', 'analytical']","['strategy', 'research', 'sap', 'compliance', 'onboarding', 'event planning', 'talent acquisition', 'hris']",0.218,"['compliance', 'event planning', 'hris', 'onboarding', 'research', 'sap', 'strategy', 'talent acquisition']",8,0,0,0.5,0.158,0.1966,0.2529
11333001,Transportation & Aviation,"['attention to detail', 'cpr', 'education', 'customer service', 'operations', 'triage', 'quality control', 'safety', 'multitasking', 'compliance', 'leadership', 'communication', 'aviation', 'troubleshooting']",0,Master's,14,TRANSPORTATION & AVIATION,3694155003,Transportation & Aviation,Truck Driver,"['communication', 'safety', 'customer service', 'education']",1,Bachelor's,4.36,"Forsyth, GA",Full-time,,,1,,"['leadership', 'communication']","['attention to detail', 'cpr', 'education', 'customer service', 'operations', 'triage', 'quality control', 'safety', 'multitasking', 'compliance', 'aviation', 'troubleshooting']",['communication'],"['safety', 'customer service', 'education']",1.0,[],0,1,0,0.5,0.43600000000000005,0.6736,0.8666
10527994,Education & Training,"['powerpoint', 'education', 'excel']",0,Bachelor's,3,EDUCATION & TRAINING,3757482960,Education & Training,Application Trainer,"['research', 'education', 'instructional design', 'onboarding', 'communication', 'time management', 'powerpoint', 'excel', 'analytical']",5,Bachelor's,1.0,"Chicago, IL",Full-time,Mid-Senior level,7083.33,0,,[],"['powerpoint', 'education', 'excel']","['communication', 'time management', 'analytical']","['research', 'education', 'instructional design', 'onboarding', 'powerpoint', 'excel']",0.3018,"['analytical', 'communication', 'instructional design', 'onboarding', 'research', 'time management']",6,5,0,0.9549910873440285,0.1,0.1866,0.2401
25862026,Finance & Accounting,"['education', 'customer service', 'oracle', 'gaap', 'accounting', 'financial reporting', 'compliance', 'financial analysis']",0,Master's,8,FINANCE & ACCOUNTING,3699070813,Finance & Accounting,Finance Revenue Manager,"['strategy', 'operations', 'safety', 'leadership', 'communication', 'analytical']",5,Master's,1.0,"Boston, MA",Full-time,Mid-Senior level,,1,,[],"['education', 'customer service', 'oracle', 'gaap', 'accounting', 'financial reporting', 'compliance', 'financial analysis']","['leadership', 'communication', 'analytical']","['strategy', 'operations', 'safety']",0.0,"['analytical', 'communication', 'leadership', 'operations', 'safety', 'strategy']",6,5,0,0.5,0.1,0.0,0.0
18484846,Healthcare & Medical,"['education', 'recruitment', 'patient care', 'healthcare', 'crm', 'powerpoint', 'excel', 'nursing']",0,High School / Diploma,8,HEALTHCARE & MEDICAL,3694110494,Healthcare & Medical,Registered Nurse,"['nursing', 'patient care']",0,Bachelor's,10.0,"McKees Rocks, PA",Full-time,,,1,,[],"['education', 'recruitment', 'patient care', 'healthcare', 'crm', 'powerpoint', 'excel', 'nursing']",[],"['nursing', 'patient care']",1.0,[],0,0,2,0.5,1.0,0.65,0.8362
39566718,Engineering,"['cpr', 'strategy', 'education', 'operations', 'safety', 'compliance', 'project management', 'excel']",10,Master's,8,ENGINEERING,3701373090,Engineering,Engineering Manager,"['aws', 'strategy', 'redis', 'react', 'spark', 'healthcare', 'auditing', 'leadership', 'compliance', 'python', 'machine learning']",3,Master's,5.0,United States,Full-time,Mid-Senior level,,1,1.0,[],"['cpr', 'strategy', 'education', 'operations', 'safety', 'compliance', 'project management', 'excel']",['leadership'],"['aws', 'strategy', 'redis', 'react', 'spark', 'healthcare', 'auditing', 'compliance', 'python', 'machine learning']",0.1144,"['auditing', 'aws', 'healthcare', 'leadership', 'machine learning', 'python', 'react', 'redis', 'spark']",9,0,0,0.5,0.5,0.1686,0.2169
48285304,Finance & Accounting,"['education', 'oracle', 'logistics', 'budgeting', 'procurement', 'operations', 'erp', 'sap', 'safety', 'accounting', 'communication', 'powerpoint', 'statistics', 'excel']",0,Master's,14,FINANCE & ACCOUNTING,3698000677,Finance & Accounting,Manager Accounting,"['research', 'education', 'gaap', 'accounting', 'financial reporting', 'communication', 'project management']",2,Bachelor's,1.0,"Fort Worth, TX",Full-time,Mid-Senior level,7454.17,0,,['communication'],"['education', 'oracle', 'logistics', 'budgeting', 'procurement', 'operations', 'erp', 'sap', 'safety', 'accounting', 'powerpoint', 'statistics', 'excel']",['communication'],"['research', 'education', 'gaap', 'accounting', 'financial reporting', 'project management']",0.2186,"['financial reporting', 'gaap', 'project management', 'research']",4,2,0,0.5435703758290347,0.1,0.1555,0.2001
24583187,"Design, Media & Creative","['education', 'c', 'photoshop', 'communication', 'illustrator', 'r', 'project management', 'leadership', 'autocad', 'revit']",0,Master's,10,"DESIGN, MEDIA & CREATIVE",3701313025,"Design, Media & Creative",Managing Editor,"['strategy', 'supply chain', 'photoshop', 'social media', 'leadership', 'talent acquisition']",5,Bachelor's,1.99,"New York, United States",Full-time,Mid-Senior level,,1,1.0,"['communication', 'leadership']","['education', 'c', 'photoshop', 'illustrator', 'r', 'project management', 'autocad', 'revit']",['leadership'],"['strategy', 'supply chain', 'photoshop', 'social media', 'talent acquisition']",0.2213,"['social media', 'strategy', 'supply chain', 'talent acquisition']",4,5,0,0.5,0.199,0.1027,0.1321
88859947,Engineering,"['cpr', 'research', 'education', 'budgeting', 'operations', 'logistics', 'safety', 'compliance', 'communication', 'inventory management', 'powerpoint', 'project management', 'excel', 'pmp', 'performance management', 'account management']",0,Master's,16,ENGINEERING,3701371549,Engineering,Architect,"['java', 'aws', 'postgresql', 'redis']",5,Bachelor's,4.42,"Plano, TX",Contract,Mid-Senior level,,1,,['communication'],"['cpr', 'research', 'education', 'budgeting', 'operations', 'logistics', 'safety', 'compliance', 'inventory management', 'powerpoint', 'project management', 'excel', 'pmp', 'performance management', 'account management']",[],"['java', 'aws', 'postgresql', 'redis']",0.0,"['aws', 'java', 'postgresql', 'redis']",4,5,0,0.5,0.442,0.0,0.0
20806155,Human Resources,"['research', 'education', 'recruitment', 'operations', 'quality control', 'sap', 'compliance', 'communication', 'project management', 'business intelligence', 'excel', 'troubleshooting', 'analytical']",0,Master's,13,HUMAN RESOURCES,3693060991,Human Resources,Craft Employee Relations Manager,"['strategy', 'manufacturing', 'operations', 'safety', 'compliance', 'leadership', 'communication', 'project management', 'dispute resolution', 'employee relations', 'performance management']",3,Master's,1.0,"Deer Park, TX",Full-time,Mid-Senior level,,1,,"['communication', 'analytical']","['research', 'education', 'recruitment', 'operations', 'quality control', 'sap', 'compliance', 'project management', 'business intelligence', 'excel', 'troubleshooting']","['leadership', 'communication']","['strategy', 'manufacturing', 'operations', 'safety', 'compliance', 'project management', 'dispute resolution', 'employee relations', 'performance management']",0.2413,"['dispute resolution', 'employee relations', 'leadership', 'manufacturing', 'performance management', 'safety', 'strategy']",7,3,0,0.5,0.1,0.1448,0.1863
37997506,Finance & Accounting,"['payroll', 'education', 'budgeting', 'gaap', 'procurement', 'accounts receivable', 'accounting', 'compliance', 'powerpoint', 'excel', 'ifrs', 'accounts payable']",8,Master's,12,FINANCE & ACCOUNTING,3699074982,Finance & Accounting,Billing Specialist Research,"['research', 'education', 'operations', 'patient care', 'healthcare', 'compliance', 'accounting', 'communication', 'event planning', 'nursing']",1,PhD,1.0,"Brentwood, TN",Full-time,Mid-Senior level,,1,,[],"['payroll', 'education', 'budgeting', 'gaap', 'procurement', 'accounts receivable', 'accounting', 'compliance', 'powerpoint', 'excel', 'ifrs', 'accounts payable']",['communication'],"['research', 'education', 'operations', 'patient care', 'healthcare', 'compliance', 'accounting', 'event planning', 'nursing']",0.1026,"['communication', 'event planning', 'healthcare', 'nursing', 'operations', 'patient care', 'research']",7,0,1,0.5,0.1,0.0716,0.0921
16833515,Transportation & Aviation,"['education', 'customer service', 'risk management', 'c', 'conflict resolution', 'operations', 'photoshop', 'safety', 'compliance', 'inventory management', 'aviation', 'leadership', 'powerpoint', 'time management', 'excel', 'troubleshooting', 'mentoring']",1,Master's,17,TRANSPORTATION & AVIATION,3693052373,Transportation & Aviation,Residential Rear Load Driver Cdl,"['leadership', 'safety', 'time management']",0,Bachelor's,1.0,"Nampa, ID",Full-time,,,1,,"['leadership', 'time management']","['education', 'customer service', 'risk management', 'c', 'conflict resolution', 'operations', 'photoshop', 'safety', 'compliance', 'inventory management', 'aviation', 'powerpoint', 'excel', 'troubleshooting', 'mentoring']","['leadership', 'time management']",['safety'],1.0,[],0,0,0,0.5,0.1,0.66,0.8491
29173771,Legal & Compliance,"['education', 'advocacy', 'operations', 'teaching', 'classroom management', 'compliance', 'communication', 'leadership', 'time management']",0,High School / Diploma,9,LEGAL & COMPLIANCE,3694100397,Legal & Compliance,Trial Attorney,"['litigation', 'strategy', 'mentoring', 'advocacy']",0,Bachelor's,2.31,"Seattle, WA",Full-time,,23958.33,0,,"['communication', 'leadership', 'time management']","['education', 'advocacy', 'operations', 'teaching', 'classroom management', 'compliance']",[],"['litigation', 'strategy', 'mentoring', 'advocacy']",0.3188,"['litigation', 'mentoring', 'strategy']",3,0,2,0.9784450994841563,0.231,0.2122,0.273
89512321,Customer Service,"['education', 'recruitment', 'oracle', 'compliance', 'leadership', 'time management', 'communication', 'employee relations', 'talent acquisition', 'performance management']",3,Master's,10,CUSTOMER SERVICE,3697396406,Customer Service,Customer Service Representative,"['communication', 'customer service', 'recruitment', 'excel']",5,Bachelor's,8.02,"Atlanta, GA",Full-time,Mid-Senior level,3878.33,0,,"['leadership', 'time management', 'communication']","['education', 'recruitment', 'oracle', 'compliance', 'employee relations', 'talent acquisition', 'performance management']",['communication'],"['customer service', 'recruitment', 'excel']",0.6376,"['customer service', 'excel']",2,2,0,0.6601239669421488,0.8019999999999999,0.4888,0.6288
16449850,Finance & Accounting,"['strategy', 'education', 'customer service', 'budgeting', 'gaap', 'operations', 'accounting', 'financial reporting', 'hospitality']",0,Bachelor's,9,FINANCE & ACCOUNTING,3757914782,Finance & Accounting,Us State Tax Manager,"['leadership', 'compliance', 'accounting']",5,Bachelor's,1.0,"Armonk, NY",Full-time,Mid-Senior level,,1,,[],"['strategy', 'education', 'customer service', 'budgeting', 'gaap', 'operations', 'accounting', 'financial reporting', 'hospitality']",['leadership'],"['compliance', 'accounting']",0.0616,"['compliance', 'leadership']",2,5,0,0.5,0.1,0.0,0.0
16407619,Banking & Insurance,"['strategy', 'research', 'data entry', 'customer service', 'education', 'operations', 'crm', 'social media', 'problem solving', 'excel']",0,High School / Diploma,10,BANKING & INSURANCE,3701316586,Banking & Insurance,Actuary Analyst,"['mathematics', 'vba', 'education', 'teamwork', 'communication', 'leadership', 'powerpoint', 'statistics', 'excel', 'analytical', 'critical thinking', 'sql']",5,Master's,1.58,"Des Moines, IA",Full-time,Mid-Senior level,,1,,['problem solving'],"['strategy', 'research', 'data entry', 'customer service', 'education', 'operations', 'crm', 'social media', 'excel']","['teamwork', 'communication', 'leadership', 'analytical', 'critical thinking']","['mathematics', 'vba', 'education', 'powerpoint', 'statistics', 'excel', 'sql']",0.0955,"['analytical', 'communication', 'critical thinking', 'leadership', 'mathematics', 'powerpoint', 'sql', 'statistics', 'teamwork', 'vba']",10,5,3,0.5,0.158,0.0,0.0
38897568,Banking & Insurance,"['research', 'education', 'customer service', 'sap', 'communication', 'time management', 'r', 'powerpoint', 'excel', 'negotiation']",0,Bachelor's,10,BANKING & INSURANCE,3693586544,Banking & Insurance,Loan Processing Coordinator,"['communication', 'education', 'customer service', 'operations']",0,High School / Diploma,1.0,"Berlin, WI",Full-time,,,1,,"['communication', 'time management', 'negotiation']","['research', 'education', 'customer service', 'sap', 'r', 'powerpoint', 'excel']",['communication'],"['education', 'customer service', 'operations']",0.5907,['operations'],1,0,0,0.5,0.1,0.4144,0.5331
25070914,Marketing & PR,"['strategy', 'education', 'operations', 'quality control', 'leadership', 'public relations', 'media relations', 'social media', 'r', 'excel', 'event planning']",0,Master's,11,MARKETING & PR,3756100827,Marketing & PR,Marketing Specialist,"['attention to detail', 'education', 'html', 'salesforce', 'communication', 'illustrator', 'graphic design', 'copywriting']",0,High School / Diploma,4.36,United States,Contract,,,1,1.0,['leadership'],"['strategy', 'education', 'operations', 'quality control', 'public relations', 'media relations', 'social media', 'r', 'excel', 'event planning']",['communication'],"['attention to detail', 'education', 'html', 'salesforce', 'illustrator', 'graphic design', 'copywriting']",0.0665,"['attention to detail', 'communication', 'copywriting', 'graphic design', 'html', 'illustrator', 'salesforce']",7,0,0,0.5,0.43600000000000005,0.1335,0.1717
15576950,Human Resources,"['cpr', 'data entry', 'customer service', 'recruitment', 'education', 'sap', 'compliance', 'onboarding', 'communication']",0,High School / Diploma,9,HUMAN RESOURCES,3701309969,Human Resources,Talent Acquisition Manager,"['leadership', 'strategy', 'talent acquisition', 'education']",5,Bachelor's,2.31,"North Dakota, United States",Full-time,Mid-Senior level,7375.0,0,,['communication'],"['cpr', 'data entry', 'customer service', 'recruitment', 'education', 'sap', 'compliance', 'onboarding']",['leadership'],"['strategy', 'talent acquisition', 'education']",0.1948,"['leadership', 'strategy', 'talent acquisition']",3,5,2,0.5801818181818181,0.231,0.0,0.0
88691367,Business Strategy & Consulting,"['strategy', 'payroll', 'risk management', 'oracle', 'education', 'operations', 'compliance', 'leadership', 'accounting', 'project management', 'strategic planning']",0,Master's,11,BUSINESS STRATEGY & CONSULTING,3755574433,Business Strategy & Consulting,Epm Consultant,"['strategy', 'education', 'oracle', 'leadership', 'communication', 'project management', 'business intelligence', 'performance management']",20,Bachelor's,1.58,"Dallas, TX",Full-time,Mid-Senior level,,1,1.0,['leadership'],"['strategy', 'payroll', 'risk management', 'oracle', 'education', 'operations', 'compliance', 'accounting', 'project management', 'strategic planning']","['leadership', 'communication']","['strategy', 'education', 'oracle', 'project management', 'business intelligence', 'performance management']",0.5358,"['business intelligence', 'communication', 'performance management']",3,20,0,0.5,0.158,0.0,0.0
12467531,Education & Training,"['mathematics', 'research', 'education', 'robotics', 'instructional design', 'operations', 'teaching', 'photoshop', 'leadership', 'social media', 'portfolio management', 'excel', 'financial analysis']",5,Master's,13,EDUCATION & TRAINING,3755592293,Education & Training,Special Education Teacher,"['education', 'customer service', 'patient care', 'teaching', 'healthcare', 'special education']",20,Bachelor's,4.14,"St Louis, MO",Full-time,Entry level,6326.67,0,,['leadership'],"['mathematics', 'research', 'education', 'robotics', 'instructional design', 'operations', 'teaching', 'photoshop', 'social media', 'portfolio management', 'excel', 'financial analysis']",[],"['education', 'customer service', 'patient care', 'teaching', 'healthcare', 'special education']",0.1087,"['customer service', 'healthcare', 'patient care', 'special education']",4,15,0,0.8640819964349377,0.414,0.0,0.0
16694152,Sales & Retail,"['cold calling', 'education', 'client retention', 'leadership', 'statistics', 'strategic planning']",0,Bachelor's,6,SALES & RETAIL,3757912828,Sales & Retail,Account Manager,"['onboarding', 'teaching', 'communication', 'operations']",5,Bachelor's,8.39,"Chicago, IL",Full-time,Mid-Senior level,,1,,['leadership'],"['cold calling', 'education', 'client retention', 'statistics', 'strategic planning']",['communication'],"['onboarding', 'teaching', 'operations']",0.0,"['communication', 'onboarding', 'operations', 'teaching']",4,5,0,0.5,0.8390000000000001,0.0339,0.0436
21531811,Education & Training,"['education', 'lesson planning', 'teaching', 'accounting', 'tutoring', 'critical thinking']",0,High School / Diploma,6,EDUCATION & TRAINING,3697353804,Education & Training,Computer Science Curriculum Designer,"['education', 'teaching']",5,Bachelor's,1.0,"Durham, NC",Full-time,Mid-Senior level,,1,1.0,['critical thinking'],"['education', 'lesson planning', 'teaching', 'accounting', 'tutoring']",[],"['education', 'teaching']",1.0,[],0,5,2,0.5,0.1,0.46,0.5918
18067556,Technology & IT,"['aws', 'vba', 'manufacturing', 'erp', 'data warehouse', 'azure', 'tableau', 'education', 'risk management', 'html', 'budgeting', 'accounting', 'crm', 'r', 'project management', 'linux', 'pmp', 'strategic planning', 'supply chain', 'oracle', 'logistics', 'procurement', 'data mining', 'compliance', 'css', 'python', 'excel', 'strategy', 'data entry', 'farming', 'operations', 'business intelligence', 'sql']",0,Master's,33,TECHNOLOGY & IT,3755556385,Technology & IT,Software Engineer,"['sqlite', 'education', 'spring boot', 'angular', 'oracle', 'java', 'communication', 'javascript', 'troubleshooting', 'linux', 'devops', 'sql']",6,Bachelor's,8.7,"Sterling, OH",Full-time,Entry level,,1,,[],"['aws', 'vba', 'manufacturing', 'erp', 'data warehouse', 'azure', 'tableau', 'education', 'risk management', 'html', 'budgeting', 'accounting', 'crm', 'r', 'project management', 'linux', 'pmp', 'strategic planning', 'supply chain', 'oracle', 'logistics', 'procurement', 'data mining', 'compliance', 'css', 'python', 'excel', 'strategy', 'data entry', 'farming', 'operations', 'business intelligence', 'sql']",['communication'],"['sqlite', 'education', 'spring boot', 'angular', 'oracle', 'java', 'javascript', 'troubleshooting', 'linux', 'devops', 'sql']",0.2563,"['angular', 'communication', 'devops', 'java', 'javascript', 'spring boot', 'sqlite', 'troubleshooting']",8,6,0,0.5,0.8699999999999999,0.1708,0.2197
20172393,Healthcare & Medical,"['research', 'education', 'patient care', 'safety', 'healthcare', 'clinical research', 'compliance', 'project management']",0,Master's,8,HEALTHCARE & MEDICAL,3757781383,Healthcare & Medical,Registered Nurse,"['cpr', 'patient care', 'bls', 'patient assessment', 'emr']",1,Bachelor's,10.0,"Scottsbluff, NE",Contract,Mid-Senior level,,1,,[],"['research', 'education', 'patient care', 'safety', 'healthcare', 'clinical research', 'compliance', 'project management']",[],"['cpr', 'patient care', 'bls', 'patient assessment', 'emr']",0.0777,"['bls', 'cpr', 'emr', 'patient assessment']",4,1,0,0.5,1.0,0.1766,0.2272
11580408,Technology & IT,"['unix', 'education', 'c', 'erp', 'communication', 'r', 'problem solving', 'sql']",0,Bachelor's,8,TECHNOLOGY & IT,3693051829,Technology & IT,Python Developer,"['html', 'react', 'css', 'python', 'javascript', 'linux']",5,Bachelor's,4.55,"Jersey City, NJ",Contract,Mid-Senior level,,1,,"['communication', 'problem solving']","['unix', 'education', 'c', 'erp', 'r', 'sql']",[],"['html', 'react', 'css', 'python', 'javascript', 'linux']",0.0,"['css', 'html', 'javascript', 'linux', 'python', 'react']",6,5,0,0.5,0.45499999999999996,0.0,0.0
39805617,Healthcare & Medical,"['attention to detail', 'education', 'risk management', 'customer service', 'operations', 'healthcare', 'leadership', 'project management', 'problem solving', 'nursing']",5,Master's,10,HEALTHCARE & MEDICAL,3699400964,Healthcare & Medical,Registered Nurse,"['cpr', 'research', 'education', 'patient care', 'triage', 'quality control', 'safety', 'multitasking', 'patient assessment', 'time management', 'communication', 'problem solving', 'hipaa', 'nursing']",1,Bachelor's,10.0,"Baton Rouge, LA",Part-time,Mid-Senior level,,1,,"['leadership', 'problem solving']","['attention to detail', 'education', 'risk management', 'customer service', 'operations', 'healthcare', 'project management', 'nursing']","['time management', 'communication', 'problem solving']","['cpr', 'research', 'education', 'patient care', 'triage', 'quality control', 'safety', 'multitasking', 'patient assessment', 'hipaa', 'nursing']",0.1264,"['communication', 'cpr', 'hipaa', 'multitasking', 'patient assessment', 'patient care', 'quality control', 'research', 'safety', 'time management', 'triage']",11,0,0,0.5,1.0,0.2258,0.2905
72652441,Legal & Compliance,"['attention to detail', 'education', 'customer service', 'teamwork', 'communication']",0,Master's,5,LEGAL & COMPLIANCE,3693045288,Legal & Compliance,Associate Attorney,"['litigation', 'mentoring']",1,Bachelor's,5.51,"Los Angeles, CA",Full-time,Associate,11041.67,0,,"['teamwork', 'communication']","['attention to detail', 'education', 'customer service']",[],"['litigation', 'mentoring']",0.0,"['litigation', 'mentoring']",2,1,0,0.5871407516580692,0.5509999999999999,0.0938,0.1207
23296286,Sales & Retail,"['communication', 'customer service', 'attention to detail', 'operations']",0,High School / Diploma,4,SALES & RETAIL,3757470197,Sales & Retail,Rvp Enterprise Sales,"['salesforce', 'mentoring', 'c', 'healthcare']",12,Bachelor's,1.0,"New York, NY",Full-time,Executive,,1,1.0,['communication'],"['customer service', 'attention to detail', 'operations']",[],"['salesforce', 'mentoring', 'c', 'healthcare']",0.0,"['c', 'healthcare', 'mentoring', 'salesforce']",4,12,2,0.5,0.1,0.0,0.0
19437318,Banking & Insurance,"['communication', 'education', 'customer service', 'compliance']",15,High School / Diploma,4,BANKING & INSURANCE,3701199856,Banking & Insurance,Digital Banking Strategy Manager,"['strategy', 'cc', 'operations', 'compliance', 'communication', 'analytical']",5,Bachelor's,1.0,"Taunton, MA",Full-time,Mid-Senior level,,1,,['communication'],"['education', 'customer service', 'compliance']","['communication', 'analytical']","['strategy', 'cc', 'operations', 'compliance']",0.1658,"['analytical', 'cc', 'operations', 'strategy']",4,0,2,0.5,0.1,0.0595,0.0765
